did,oid,eid,sid,ent,count,count_D,flow,flow_D,input_count,input_count_D,input_flow,input_flow_D,speed,speed_D,spdh,spdh_D,ttime,ttime_D,dtime,dtime_D,wtimeVQ,wtimeVQ_D,dwelltime,dwelltime_D,travel,travel_D,traveltime,traveltime_D,qvmean,qvmean_D,qvmax,qvmax_D,stime,stime_D,nstops,nstops_D,fuelc,fuelc_D
432009,431411,T2C11821953316814888_StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837*StopPoint:T2C3377704015496165*StopPoint:T2C3377704015495734*StopPoint:T2C3377704015496032*StopPoint:T2C3377704015496213*StopPoint:T2C3377704015496066*StopPoint:T2C3377704015496126*StopPoint:T2C3377704015495828*StopPoint:T2C3377704015495375*StopPoint:T2C3377704015495916*StopPoint:T2C3377704015495352*StopPoint:T2C3377704015496128*StopPoint:T2C3377704015495275,0,0,1,-1,1,-1,1,-1,1,-1,44.55108479,-1,44.55108479,0,569.0993732,-1,17.95549892,-1,0,-1,0,-1,7.04277623,-1,569.0993732,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431422,T2C11821953316814882_StopPoint:T2C3377704015495713*StopPoint:T2C3377704015496175*StopPoint:T2C3377704015497108*StopPoint:T2C3377704015496151*StopPoint:T2C3377704015495781*StopPoint:T2C3377704015495542*StopPoint:T2C3377704015496270*StopPoint:T2C3377704015495617*StopPoint:T2C3377704015496086*StopPoint:T2C3377704015495397*StopPoint:T2C3377704015495431*StopPoint:T2C3377704015495288*StopPoint:T2C3377704015495444*StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015496254*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495930*StopPoint:T2C3377704015496274*StopPoint:T2C3377704015496092*StopPoint:T2C3377704015495414*StopPoint:T2C3377704015495811*StopPoint:T2C3377704015495328*StopPoint:T2C3377704015495421*StopPoint:T2C3377704015495849*StopPoint:T2C3377704015496351*StopPoint:T2C3377704015495742*StopPoint:T2C3377704015495227*StopPoint:T2C3377704015496003*StopPoint:T2C3377704015497137,0,0,1,-1,1,-1,1,-1,1,-1,50.61095887,-1,50.61095887,0,888.0131942,-1,29.59439492,-1,0,-1,0,-1,12.48422201,-1,888.0131942,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431425,T2C11821953316814882_StopPoint:T2C3377704015496270*StopPoint:T2C3377704015495617*StopPoint:T2C3377704015496086*StopPoint:T2C3377704015495397*StopPoint:T2C3377704015495431*StopPoint:T2C3377704015495288*StopPoint:T2C3377704015495444*StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015496254*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495930*StopPoint:T2C3377704015496274*StopPoint:T2C3377704015496092*StopPoint:T2C3377704015495414*StopPoint:T2C3377704015495811*StopPoint:T2C3377704015495328*StopPoint:T2C3377704015495421*StopPoint:T2C3377704015495849*StopPoint:T2C3377704015496351*StopPoint:T2C3377704015495742*StopPoint:T2C3377704015495227*StopPoint:T2C3377704015496003*StopPoint:T2C3377704015497137,0,0,1,-1,1,-1,1,-1,1,-1,49.37733044,-1,49.37733044,0,780.7608497,-1,26.43995512,-1,0,-1,0,-1,10.70885735,-1,780.7608497,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431434,T2C11821953316814882_StopPoint:T2C3377704015496134*StopPoint:T2C3377704015496142*StopPoint:T2C3377704015495866*StopPoint:T2C3377704015495335*StopPoint:T2C3377704015495271*StopPoint:T2C3377704015496000*StopPoint:T2C3377704015496205*StopPoint:T2C3377704015495497*StopPoint:T2C3377704015495665*StopPoint:T2C3377704015496187*StopPoint:T2C3377704015495287*StopPoint:T2C3377704015496070*StopPoint:T2C3377704015496004*StopPoint:T2C3377704015495228*StopPoint:T2C3377704015495743*StopPoint:T2C3377704015495217*StopPoint:T2C3377704015495850*StopPoint:T2C3377704015495422*StopPoint:T2C3377704015495329*StopPoint:T2C3377704015495812*StopPoint:T2C3377704015495416*StopPoint:T2C3377704015496093*StopPoint:T2C3377704015496275*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496045*StopPoint:T2C3377704015495245*StopPoint:T2C3377704015496256*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083*StopPoint:T2C3377704015495445*StopPoint:T2C3377704015495290*StopPoint:T2C3377704015495432*StopPoint:T2C3377704015495398*StopPoint:T2C3377704015496087*StopPoint:T2C3377704015495618*StopPoint:T2C3377704015496272*StopPoint:T2C3377704015495543*StopPoint:T2C3377704015495782*StopPoint:T2C3377704015496152*StopPoint:T2C3377704015497110*StopPoint:T2C3377704015495883*StopPoint:T2C3377704015497100,0,0,1,-1,1,-1,1,-1,1,-1,52.00931977,-1,52.00931977,0,1154.395913,-1,37.75241523,-1,0,-1,0,-1,16.67759616,-1,1154.395913,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431435,T2C11821953316814882_StopPoint:T2C3377704015495228*StopPoint:T2C3377704015495743*StopPoint:T2C3377704015495217*StopPoint:T2C3377704015495850*StopPoint:T2C3377704015495422*StopPoint:T2C3377704015495329*StopPoint:T2C3377704015495812*StopPoint:T2C3377704015495416*StopPoint:T2C3377704015496093*StopPoint:T2C3377704015496275*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496045*StopPoint:T2C3377704015495245*StopPoint:T2C3377704015496256*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083*StopPoint:T2C3377704015495445*StopPoint:T2C3377704015495290*StopPoint:T2C3377704015495432*StopPoint:T2C3377704015495398*StopPoint:T2C3377704015496087*StopPoint:T2C3377704015495618*StopPoint:T2C3377704015496272*StopPoint:T2C3377704015495543*StopPoint:T2C3377704015495782*StopPoint:T2C3377704015496152*StopPoint:T2C3377704015497110*StopPoint:T2C3377704015495883*StopPoint:T2C3377704015497100,0,0,1,-1,1,-1,2,-1,2,-1,51.60733325,-1,51.60733325,0,907.5962881,-1,36.230468,-1,0,-1,0,-1,13.01072892,-1,907.5962881,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431245,T2C11822086460801032_StopPoint:T2C3377837159481547*StopPoint:T2C3377837159481544*StopPoint:T2C3377837159481552*StopPoint:T2C3377837159481550*StopPoint:T2C3377837159481540*StopPoint:T2C3377837159481546*StopPoint:T2C3377837159482419*StopPoint:T2C3377837159482417*StopPoint:T2C3377837159481548*StopPoint:T2C3377837159481542,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431246,T2C11822086460801032_StopPoint:T2C3377837159481543*StopPoint:T2C3377837159481549*StopPoint:T2C3377837159482418*StopPoint:T2C3377837159482420*StopPoint:T2C3377837159481546*StopPoint:T2C3377837159481541*StopPoint:T2C3377837159481551*StopPoint:T2C3377837159481553*StopPoint:T2C3377837159481545*StopPoint:T2C3377837159481547,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431249,T2C11821953316814887_StopPoint:T2C3377704015496108*StopPoint:T2C3377837159481356*StopPoint:T2C3377704015496088*StopPoint:T2C3377704015495876*StopPoint:T2C3377704015495779*StopPoint:T2C3377704015496111*StopPoint:T2C3377704015495499*StopPoint:T2C3377704015495790*StopPoint:T2C3377704015495993*StopPoint:T2C3377704015495890*StopPoint:T2C3377704015495788*StopPoint:T2C3377704015495680*StopPoint:T2C3377704015495863*StopPoint:T2C3377704015495764*StopPoint:T2C3377704015495648*StopPoint:T2C3377837159481350*StopPoint:T2C3377704015496133*StopPoint:T2C3377704015495308*StopPoint:T2C3377704015495202*StopPoint:T2C3377704015496135*StopPoint:T2C3377704015495752*StopPoint:T2C3377704015495705*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495662*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495534,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431251,T2C11821953316814887_StopPoint:T2C3377704015496108*StopPoint:T2C3377837159481356*StopPoint:T2C3377704015496088*StopPoint:T2C3377704015495876*StopPoint:T2C3377704015495779*StopPoint:T2C3377704015496111*StopPoint:T2C3377837159482362*StopPoint:T2C3377837159482358*StopPoint:T2C3377837159482349*StopPoint:T2C3377837159482354*StopPoint:T2C3377837159482352*StopPoint:T2C3377837159482364*StopPoint:T2C3377837159482394*StopPoint:T2C3377837159482347*StopPoint:T2C3377837159482360*StopPoint:T2C3377837159482356*StopPoint:T2C3377704015495890*StopPoint:T2C3377704015495788*StopPoint:T2C3377704015495680*StopPoint:T2C3377704015495863*StopPoint:T2C3377704015495764*StopPoint:T2C3377704015495648*StopPoint:T2C3377837159481350*StopPoint:T2C3377704015496133*StopPoint:T2C3377704015495308*StopPoint:T2C3377704015495202*StopPoint:T2C3377704015496135*StopPoint:T2C3377704015495752*StopPoint:T2C3377704015495705*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495662*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495534,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431252,T2C11821953316814887_StopPoint:T2C3377704015495534*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495982*StopPoint:T2C3377704015495219*StopPoint:T2C3377704015495209*StopPoint:T2C3377704015495706*StopPoint:T2C3377704015495753*StopPoint:T2C3377704015496136*StopPoint:T2C3377704015495309*StopPoint:T2C3377837159481352*StopPoint:T2C3377704015495649*StopPoint:T2C3377704015495765*StopPoint:T2C3377704015495864*StopPoint:T2C3377704015495683*StopPoint:T2C3377704015495703*StopPoint:T2C3377704015495657*StopPoint:T2C3377704015495846*StopPoint:T2C3377704015495390*StopPoint:T2C3377704015495940*StopPoint:T2C3377704015495789*StopPoint:T2C3377704015495891*StopPoint:T2C3377704015495994*StopPoint:T2C3377704015495791*StopPoint:T2C3377704015495500*StopPoint:T2C3377704015496112*StopPoint:T2C3377704015495780*StopPoint:T2C3377704015495877*StopPoint:T2C3377704015496089*StopPoint:T2C3377837159481357*StopPoint:T2C3377704015496109,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431254,T2C11821953316814887_StopPoint:T2C3377704015495534*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495982*StopPoint:T2C3377704015495219*StopPoint:T2C3377704015495209*StopPoint:T2C3377704015495706*StopPoint:T2C3377704015495753*StopPoint:T2C3377704015496136*StopPoint:T2C3377704015495309*StopPoint:T2C3377837159481352*StopPoint:T2C3377704015495649*StopPoint:T2C3377704015495765*StopPoint:T2C3377704015495864*StopPoint:T2C3377704015495681*StopPoint:T2C3377704015495789*StopPoint:T2C3377704015495891*StopPoint:T2C3377837159482357*StopPoint:T2C3377837159482361*StopPoint:T2C3377837159482348*StopPoint:T2C3377837159482395*StopPoint:T2C3377837159482351*StopPoint:T2C3377837159482363*StopPoint:T2C3377837159482359*StopPoint:T2C3377837159482350*StopPoint:T2C3377837159482355*StopPoint:T2C3377837159482353*StopPoint:T2C3377837159482365*StopPoint:T2C3377704015496112*StopPoint:T2C3377704015495780*StopPoint:T2C3377704015495877*StopPoint:T2C3377704015496089*StopPoint:T2C3377837159481357*StopPoint:T2C3377704015496109,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431255,T2C11821953316814887_StopPoint:T2C3377704015495534*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495982*StopPoint:T2C3377704015495219*StopPoint:T2C3377704015495209*StopPoint:T2C3377704015495706*StopPoint:T2C3377704015495753*StopPoint:T2C3377704015496136*StopPoint:T2C3377704015495309*StopPoint:T2C3377837159481352*StopPoint:T2C3377704015495649*StopPoint:T2C3377704015495765*StopPoint:T2C3377704015495864*StopPoint:T2C3377704015495681*StopPoint:T2C3377704015495789*StopPoint:T2C3377704015495891*StopPoint:T2C3377704015495994*StopPoint:T2C3377704015495791*StopPoint:T2C3377704015495500*StopPoint:T2C3377704015496112*StopPoint:T2C3377704015495780*StopPoint:T2C3377704015495877*StopPoint:T2C3377704015496089*StopPoint:T2C3377837159481357*StopPoint:T2C3377704015496109,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431261,T2C11821953316814886_StopPoint:T2C3377704015495534*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495982*StopPoint:T2C3377704015495219*StopPoint:T2C3377704015495209*StopPoint:T2C3377704015495706*StopPoint:T2C3377704015495753*StopPoint:T2C3377704015496136*StopPoint:T2C3377704015495309*StopPoint:T2C3377837159481352*StopPoint:T2C3377704015495649*StopPoint:T2C3377704015495765*StopPoint:T2C3377704015495864*StopPoint:T2C3377704015495683*StopPoint:T2C3377704015495703*StopPoint:T2C3377704015495657*StopPoint:T2C3377704015495846*StopPoint:T2C3377704015495390*StopPoint:T2C3377704015495940*StopPoint:T2C3377704015495789,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431266,T2C11821953316814885_StopPoint:T2C3377837159481566*StopPoint:T2C3377704015495468*StopPoint:T2C3377837159481465*StopPoint:T2C3377837159481431*StopPoint:T2C3377704015495489*StopPoint:T2C3377704015495745*StopPoint:T2C3377704015496282*StopPoint:T2C3377704015495937*StopPoint:T2C3377704015495549*StopPoint:T2C3377704015495346*StopPoint:T2C3377704015495827*StopPoint:T2C3377704015495686*StopPoint:T2C3377704015495463*StopPoint:T2C3377704015495263*StopPoint:T2C3377704015495635,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431270,T2C11821953316814885_StopPoint:T2C3377704015495636*StopPoint:T2C3377704015495264*StopPoint:T2C3377704015495464*StopPoint:T2C3377704015495827*StopPoint:T2C3377704015495686*StopPoint:T2C3377704015495347*StopPoint:T2C3377704015495551*StopPoint:T2C3377704015495938*StopPoint:T2C3377704015496283*StopPoint:T2C3377704015495747*StopPoint:T2C3377704015495835*StopPoint:T2C3377704015495797*StopPoint:T2C3377837159481570*StopPoint:T2C3377837159481571,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431272,T2C11821953316814914_StopPoint:T2C3377704015497130*StopPoint:T2C3377837159482430*StopPoint:T2C3377704015497128*StopPoint:T2C3377704015497136*StopPoint:T2C3377704015497120*StopPoint:T2C3377704015497123*StopPoint:T2C3377704015497113*StopPoint:T2C3377837159481362*StopPoint:T2C3377704015497117*StopPoint:T2C3377704015497134,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431274,T2C11821953316814884_StopPoint:T2C3377704015495641*StopPoint:T2C3377704015495650*StopPoint:T2C3377704015495381*StopPoint:T2C3377704015495674*StopPoint:T2C3377704015495802*StopPoint:T2C3377704015495623*StopPoint:T2C3377704015496046*StopPoint:T2C3377704015495306*StopPoint:T2C3377704015495794*StopPoint:T2C3377704015495395*StopPoint:T2C3377704015495935*StopPoint:T2C3377704015495387*StopPoint:T2C3377704015495807*StopPoint:T2C3377704015495792*StopPoint:T2C3377704015495557*StopPoint:T2C3377704015496131*StopPoint:T2C3377704015496157,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431275,T2C11821953316814884_StopPoint:T2C3377704015495641*StopPoint:T2C3377704015495650*StopPoint:T2C3377704015495381*StopPoint:T2C3377704015495674*StopPoint:T2C3377704015495802*StopPoint:T2C3377704015495623*StopPoint:T2C3377704015496046*StopPoint:T2C3377704015495306*StopPoint:T2C3377704015495794*StopPoint:T2C3377704015495395*StopPoint:T2C3377704015495935*StopPoint:T2C3377704015495387*StopPoint:T2C3377704015495807*StopPoint:T2C3377704015495792*StopPoint:T2C3377704015495557*StopPoint:T2C3377704015496131*StopPoint:T2C3377704015496157*StopPoint:T2C3377704015496005*StopPoint:T2C3377704015495576*StopPoint:T2C3377837159481564,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431276,T2C11821953316814884_StopPoint:T2C3377704015495787*StopPoint:T2C3377704015495577*StopPoint:T2C3377704015496006*StopPoint:T2C3377704015496158*StopPoint:T2C3377704015496132*StopPoint:T2C3377704015495558*StopPoint:T2C3377704015495793*StopPoint:T2C3377704015495808*StopPoint:T2C3377704015495388*StopPoint:T2C3377704015495936*StopPoint:T2C3377704015495396*StopPoint:T2C3377704015495795*StopPoint:T2C3377704015495307*StopPoint:T2C3377704015496047*StopPoint:T2C3377704015495624*StopPoint:T2C3377704015495803*StopPoint:T2C3377704015496100*StopPoint:T2C3377704015495675*StopPoint:T2C3377704015495384*StopPoint:T2C3377704015495651*StopPoint:T2C3377704015495641,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431277,T2C11821953316814884_StopPoint:T2C3377704015496158*StopPoint:T2C3377704015496132*StopPoint:T2C3377704015495558*StopPoint:T2C3377704015495793*StopPoint:T2C3377704015495808*StopPoint:T2C3377704015495388*StopPoint:T2C3377704015495936*StopPoint:T2C3377704015495396*StopPoint:T2C3377704015495795*StopPoint:T2C3377704015495307*StopPoint:T2C3377704015496047*StopPoint:T2C3377704015495624*StopPoint:T2C3377704015495803*StopPoint:T2C3377704015496100*StopPoint:T2C3377704015495675*StopPoint:T2C3377704015495384*StopPoint:T2C3377704015495651*StopPoint:T2C3377704015495641,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431278,T2C11821953316814883_StopPoint:T2C3377704015495403*StopPoint:T2C3377704015495843*StopPoint:T2C3377704015495391*StopPoint:T2C3377704015495832*StopPoint:T2C3377704015496028*StopPoint:T2C3377704015495371*StopPoint:T2C3377704015495474*StopPoint:T2C3377704015495377*StopPoint:T2C3377704015495841*StopPoint:T2C3377704015495917*StopPoint:T2C3377704015495678*StopPoint:T2C3377837159481358*StopPoint:T2C3377837159481353*StopPoint:T2C3377704015496484*StopPoint:T2C3377704015495698*StopPoint:T2C3377704015495542*StopPoint:T2C3377704015496270,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431280,T2C11821953316814883_StopPoint:T2C3377704015495293*StopPoint:T2C3377704015495403*StopPoint:T2C3377704015495843*StopPoint:T2C3377704015495391*StopPoint:T2C3377704015495832*StopPoint:T2C3377704015496028*StopPoint:T2C3377704015495371*StopPoint:T2C3377704015495474*StopPoint:T2C3377704015495377*StopPoint:T2C3377704015495841*StopPoint:T2C3377704015495917*StopPoint:T2C3377704015495678*StopPoint:T2C3377837159481358*StopPoint:T2C3377837159481353*StopPoint:T2C3377704015496484*StopPoint:T2C3377704015495698*StopPoint:T2C3377704015495818*StopPoint:T2C3377704015496013*StopPoint:T2C3377837159482430*StopPoint:T2C3377704015495684,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431281,T2C11821953316814883_StopPoint:T2C3377704015496273*StopPoint:T2C3377704015495543*StopPoint:T2C3377704015495700*StopPoint:T2C3377704015497084*StopPoint:T2C3377837159481354*StopPoint:T2C3377704015497103*StopPoint:T2C3377704015495679*StopPoint:T2C3377704015495918*StopPoint:T2C3377704015495842*StopPoint:T2C3377704015495378*StopPoint:T2C3377704015495475*StopPoint:T2C3377704015495372*StopPoint:T2C3377704015496029*StopPoint:T2C3377704015495833*StopPoint:T2C3377704015495392*StopPoint:T2C3377704015495844*StopPoint:T2C3377704015496397,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431282,T2C11821953316814883_StopPoint:T2C3377704015496273*StopPoint:T2C3377704015495543*StopPoint:T2C3377704015495700*StopPoint:T2C3377704015497084*StopPoint:T2C3377837159481354*StopPoint:T2C3377704015497103*StopPoint:T2C3377704015495679*StopPoint:T2C3377704015495918*StopPoint:T2C3377704015495842*StopPoint:T2C3377704015495378*StopPoint:T2C3377704015495475*StopPoint:T2C3377704015495372*StopPoint:T2C3377704015496029*StopPoint:T2C3377704015495833*StopPoint:T2C3377704015495392*StopPoint:T2C3377704015495844*StopPoint:T2C3377704015496397*StopPoint:T2C3377704015495293,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431283,T2C11821953316814883_StopPoint:T2C3377704015495685*StopPoint:T2C3377837159482433*StopPoint:T2C3377704015496015*StopPoint:T2C3377704015495820*StopPoint:T2C3377704015495700*StopPoint:T2C3377704015497084*StopPoint:T2C3377837159481354*StopPoint:T2C3377704015497103*StopPoint:T2C3377704015495679*StopPoint:T2C3377704015495918*StopPoint:T2C3377704015495842*StopPoint:T2C3377704015495378*StopPoint:T2C3377704015495475*StopPoint:T2C3377704015495372*StopPoint:T2C3377704015496029*StopPoint:T2C3377704015495833*StopPoint:T2C3377704015495392*StopPoint:T2C3377704015495844*StopPoint:T2C3377704015496397,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431293,T2C11821953316814880_StopPoint:T2C3377704015495349*StopPoint:T2C3377704015495434*StopPoint:T2C3377704015496076*StopPoint:T2C3377704015495875*StopPoint:T2C3377704015495298*StopPoint:T2C3377704015495574*StopPoint:T2C3377704015496404*StopPoint:T2C3377704015495314*StopPoint:T2C3377704015495693*StopPoint:T2C3377704015496262*StopPoint:T2C3377704015495501*StopPoint:T2C3377704015495907*StopPoint:T2C3377704015495253*StopPoint:T2C3377704015496116*StopPoint:T2C3377704015496063*StopPoint:T2C3377704015495776*StopPoint:T2C3377704015496139,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431297,T2C11821953316814913_StopPoint:T2C3377704015497114*StopPoint:T2C3377704015497131*StopPoint:T2C3377704015497124*StopPoint:T2C3377704015497126*StopPoint:T2C3377704015497118*StopPoint:T2C3377704015495493*StopPoint:T2C3377704015495909*StopPoint:T2C3377704015495997*StopPoint:T2C3377704015495440*StopPoint:T2C3377704015495516*StopPoint:T2C3377704015495385*StopPoint:T2C3377704015495528*StopPoint:T2C3377704015495933*StopPoint:T2C3377704015496483,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431298,T2C11821953316814913_StopPoint:T2C3377704015497114*StopPoint:T2C3377704015497131*StopPoint:T2C3377704015497124*StopPoint:T2C3377704015497126*StopPoint:T2C3377704015497118*StopPoint:T2C3377704015495493*StopPoint:T2C3377704015497018*StopPoint:T2C3377704015495268*StopPoint:T2C3377704015495223*StopPoint:T2C3377704015495997*StopPoint:T2C3377704015495440*StopPoint:T2C3377704015495516*StopPoint:T2C3377704015495385*StopPoint:T2C3377704015495528*StopPoint:T2C3377704015495933*StopPoint:T2C3377704015496483,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
