did,oid,eid,sid,ent,CO2,NOx,VOC,PM
431720,381981,,2,3,103.5922451,0.98768032,0.101649789,0.007716943
431720,381984,,2,3,17.39967931,0.16974335,0.054255613,0.001594965
431720,381998,,2,3,26.78344781,0.258932817,0.030582853,0.001612155
431720,382005,,2,3,254.6844841,2.476018863,0.270037457,0.013364302
431720,382021,,2,3,254.912445,2.458200162,0.254076925,0.018445855
431720,382027,,2,3,392.3347581,3.360102592,0.300999771,0.069212141
431720,382042,,2,3,120.4391363,1.168542462,0.119008609,0.006687803
431720,382048,,2,3,211.8206372,1.785993633,0.160425781,0.037696069
431720,382234,,2,3,115.5002665,1.04661286,0.099268591,0.011139994
431720,382240,,2,3,274.8625589,2.622394943,0.267678513,0.021349153
431720,382253,,2,3,129.964105,1.239550161,0.132089793,0.010974761
431720,382272,,2,3,266.7431161,2.619106021,0.26626886,0.01071446
431720,382278,,2,3,85.6066008,0.78918231,0.085506071,0.009533038
431720,382349,,2,3,160.10378,1.571808913,0.159770475,0.006447398
431720,382355,,2,3,507.2206084,4.824620473,0.490432374,0.040351477
431720,382371,,2,3,80.42849396,0.762957463,0.07792969,0.006870557
431720,382377,,2,3,152.9031937,1.519564682,0.154044063,0.003733895
431720,382410,,2,3,459.1676725,4.485085647,0.450031983,0.017396869
431720,382411,,2,3,167.9108708,1.681221125,0.197143424,0.003328869
431720,382413,,2,3,398.9998553,3.57312388,0.322356941,0.039314746
431720,382420,,2,3,9.978289556,0.082719502,0.010126698,0.001703754
431720,382422,,2,3,39.10230043,0.305313922,0.022855365,0.007450931
431720,382423,,2,3,25.61180469,0.197687431,0.014850264,0.005382527
431720,382424,,2,3,10.76855448,0.087272418,0.007099656,0.001978787
431720,382443,,2,3,99.33907087,0.99268028,0.100624264,0.00177002
431720,382458,,2,3,19.86145953,0.198497812,0.02012381,0.000352022
431720,382473,,2,3,261.5324522,2.512133237,0.256116954,0.017919401
431720,382498,,2,3,114.1140819,1.070575518,0.119575185,0.009839105
431720,382507,,2,3,56.38002407,0.468625785,0.040862626,0.014854341
431720,382508,,2,3,45.03854239,0.423151851,0.043519672,0.011066714
431720,382523,,2,3,129.7515229,1.142275964,0.113347204,0.036991703
431720,382527,,2,3,24.36325702,0.192531213,0.022691194,0.004883288
431720,382529,,2,3,393.2113463,2.782117609,0.187979892,0.110037684
431720,382545,,2,3,7.34081827,0.071918988,0.046372052,0.00031082
431720,382553,,2,3,42.11724423,0.40198753,0.049776226,0.004934595
431720,382566,,2,3,128.8765657,1.226448357,0.129050595,0.008218175
431720,382570,,2,3,26.84827357,0.202122819,0.014764456,0.006247605
431720,382573,,2,3,71.18845143,0.689914598,0.067794704,0.002968865
431720,382593,,2,3,6.620415254,0.066165507,0.034379644,0.00025065
431720,382600,,2,3,46.59790314,0.455560021,0.044512106,0.011678882
431720,382613,,2,3,441.9834866,3.49761377,0.30612498,0.088583501
431720,382637,,2,3,114.3310605,0.978308743,0.092233158,0.020400724
431720,382647,,2,3,30.96340038,0.256718554,0.030805826,0.006877404
431720,382650,,2,3,147.9610064,1.018911372,0.066459775,0.043670773
431720,382661,,2,3,199.2918787,1.976598426,0.200635443,0.005455211
431720,382666,,2,3,112.9320648,1.120072443,0.113693418,0.003091287
431720,382683,,2,3,182.6821892,1.739193002,0.181629799,0.012548211
431720,382693,,2,3,20.00357681,0.196570947,0.029743162,0.000781942
431720,382702,,2,3,294.5191309,2.133881848,0.146886809,0.072268621
431720,382745,,2,3,127.9644426,1.202420907,0.122552113,0.012402106
431720,382785,,2,3,142.0516801,1.440785442,0.196933017,0.003769194
431720,382794,,2,3,66.2208433,0.438187828,0.028013679,0.021757196
431720,382795,,2,3,19.00613406,0.131688338,0.015782511,0.005084267
431720,382859,,2,3,191.7069877,1.449486112,0.108805963,0.044481064
431720,382862,,2,3,74.46165865,0.533955565,0.036933739,0.019741866
431720,382865,,2,3,40.2093767,0.386400493,0.039404841,0.002737534
431720,382871,,2,3,372.6557856,3.680261237,0.373817239,0.012223317
431720,382880,,2,3,73.20029218,0.722908731,0.073428393,0.002401026
431720,382886,,2,3,13.30914571,0.131437955,0.013350617,0.000436552
431720,382892,,2,3,59.89102806,0.591470004,0.060077753,0.001964446
431720,382901,,2,3,133.0913539,1.314379012,0.133506156,0.004365473
431720,382907,,2,3,33.17365939,0.329808415,0.033463928,0.00080988
431720,382910,,2,3,198.8937623,1.980674335,0.20091474,0.004437242
431720,382913,,2,3,136.5530705,1.052615072,0.081027309,0.035643122
431720,382916,,2,3,91.34644247,0.81043847,0.076859651,0.014425502
431720,382919,,2,3,1540.6021,14.07048882,1.311359902,0.139304836
431720,382922,,2,3,159.7096599,1.577255031,0.160207394,0.005238578
431720,382925,,2,3,173.1594457,1.272234599,0.0911349,0.045480652
431720,382928,,2,3,186.327901,1.840129818,0.186908568,0.006111779
431720,382931,,2,3,210.0513537,1.880252239,0.175759116,0.024650303
431720,382934,,2,3,108.5087488,0.878875518,0.073097397,0.017431093
431720,382940,,2,3,310.5176143,3.137002648,0.321145817,0.003670128
431720,382946,,2,3,197.4417404,1.860216376,0.18528668,0.016190056
431720,382961,,2,3,6.620406959,0.066165458,0.006707924,0.000117316
431720,382964,,2,3,244.8271471,2.339589909,0.225623226,0.012345878
431720,382970,,2,3,6.701752094,0.064388895,0.006566482,0.000458043
431720,382991,,2,3,118.8891805,1.193861646,0.120941982,0.001395377
431720,382997,,2,3,39.62970726,0.397953737,0.040313989,0.000465123
431720,383003,,2,3,283.80146,2.167378066,0.160008495,0.058679978
431720,383006,,2,3,79.55359958,0.690487482,0.061815712,0.01093679
431720,383009,,2,3,154.3582414,1.013115181,0.069585682,0.051635675
431720,383012,,2,3,10.34766174,0.096853677,0.01440913,0.002151902
431720,383018,,2,3,122.7718326,1.237124404,0.129365202,0.003341438
431720,383024,,2,3,114.444061,1.136216954,0.114345672,0.002587472
431720,383030,,2,3,93.77880094,0.909427002,0.088633289,0.003521433
431720,383039,,2,3,107.9106254,0.961430628,0.085030505,0.010683511
431720,383051,,2,3,132.2885924,1.327648772,0.134410929,0.00161
431720,383060,,2,3,220.8794996,2.08026337,0.212656491,0.021072392
431720,383066,,2,3,282.1181049,2.13610535,0.155540603,0.059241779
431720,383072,,2,3,45.28326683,0.298452893,0.019353662,0.015599851
431720,383075,,2,3,46.3436341,0.463162926,0.046955594,0.000821457
431720,383078,,2,3,155.8752462,1.228084088,0.094756484,0.028322067
431720,383081,,2,3,165.5715871,1.656819564,0.172536603,0.002952052
431720,383087,,2,3,79.9985644,0.786190929,0.079916496,0.003122543
431720,383093,,2,3,26.66614948,0.262063391,0.026638824,0.001040838
431720,383096,,2,3,326.6607153,3.210279157,0.326325682,0.012750345
431720,383099,,2,3,200.1723028,1.966514526,0.199818332,0.007864794
431720,383108,,2,3,373.3265347,3.668890435,0.372943634,0.014571831
431720,383111,,2,3,55.16621461,0.379817426,0.024284546,0.015452335
431720,383117,,2,3,174.2468271,1.652656909,0.168813973,0.014927656
431720,383120,,2,3,87.15271998,0.831152616,0.08484326,0.006818197
431720,383123,,2,3,33.51992907,0.319672015,0.032631971,0.002622267
431720,383126,,2,3,147.4873724,1.40655499,0.143580626,0.011537871
431720,383129,,2,3,113.930609,1.080583308,0.110378365,0.009760388
431720,383132,,2,3,113.9674624,1.086883081,0.110948657,0.008915611
431720,383135,,2,3,67.01801124,0.635637278,0.064928451,0.005741406
431720,383138,,2,3,60.33571588,0.575408697,0.061302899,0.004720029
431720,383141,,2,3,234.5652242,2.224743613,0.227249916,0.020095634
431720,383144,,2,3,127.4039548,1.208130235,0.123374816,0.010931405
431720,383147,,2,3,295.7879552,2.5585426,0.235695442,0.042796392
431720,383150,,2,3,157.4693677,1.363651682,0.128858283,0.022437689
431720,383153,,2,3,234.3401969,2.151899314,0.213762005,0.02504385
431720,383156,,2,3,143.1561729,1.356705143,0.137408251,0.011808099
431720,383159,,2,3,147.439591,1.398401794,0.142842586,0.012631085
431720,383165,,2,3,214.457815,2.034040365,0.207771071,0.018372559
431720,383171,,2,3,127.34025,1.207747089,0.123364987,0.010910637
431720,383177,,2,3,87.18487895,0.826698136,0.08441647,0.007483865
431720,383183,,2,3,143.8373212,1.353437609,0.136826517,0.01307198
431720,383189,,2,3,257.2511108,2.29043453,0.214521891,0.032272244
431720,383192,,2,3,469.564586,4.483122969,0.457427945,0.035960754
431720,383195,,2,3,33.80786821,0.321656806,0.032699611,0.002679897
431720,383198,,2,3,127.3755105,1.216377084,0.124146603,0.009736045
431720,383201,,2,3,40.64737324,0.260673544,0.017825251,0.017534594
431720,383286,,2,3,26.59576433,0.263219149,0.026727015,0.000799672
431720,383292,,2,3,75.66810341,0.691740871,0.066682566,0.007950392
431720,383295,,2,3,67.03973839,0.640202338,0.065340663,0.005123685
431720,383298,,2,3,201.1192314,1.92060712,0.196021991,0.01537106
431720,383301,,2,3,34.31448575,0.324726301,0.032780979,0.002840591
431720,383304,,2,3,53.6414938,0.511914326,0.052246833,0.004145101
431720,383307,,2,3,87.15177383,0.832167541,0.084934351,0.006674349
431720,383310,,2,3,53.6318758,0.512103191,0.052267295,0.004107297
431720,383313,,2,3,67.47216815,0.645634523,0.072760447,0.011100139
431720,383316,,2,3,13.40797226,0.128025817,0.013066824,0.001026825
431720,383319,,2,3,200.3403414,1.303970143,0.085045192,0.063869672
431720,383322,,2,3,87.15176476,0.832167372,0.084934339,0.006674362
431720,383325,,2,3,35.58586155,0.281955278,0.021965747,0.006851043
431720,383328,,2,3,94.07611561,0.845970178,0.081207724,0.012472088
431720,383331,,2,3,53.63193076,0.512103515,0.052267303,0.004107315
431720,383334,,2,3,40.22406942,0.384078362,0.039200496,0.003080526
431720,383337,,2,3,134.0222245,0.946334342,0.064945734,0.040174368
431720,383343,,2,3,232.7113032,2.303157677,0.23386111,0.00699662
431720,383346,,2,3,75.18280234,0.683559784,0.070657715,0.011765069
431720,383352,,2,3,263.4819528,1.756956611,0.114119719,0.077441281
431720,383355,,2,3,40.26848584,0.343917398,0.028924894,0.00524159
431720,383361,,2,3,54.83770079,0.484031371,0.047190425,0.006000079
431720,383367,,2,3,226.7214248,2.215475793,0.221692447,0.008890022
431720,383373,,2,3,113.0382853,1.118719328,0.113590843,0.003400563
431720,383376,,2,3,149.3225444,1.086232189,0.075456748,0.03732018
431720,383385,,2,3,87.04282834,0.820941743,0.083908982,0.008131339
431720,383394,,2,3,93.73840039,0.884090908,0.090363512,0.008756819
431720,383406,,2,3,38.72096758,0.273874367,0.02742089,0.012548014
431720,383409,,2,3,6.681806508,0.065188448,0.010873398,0.000323312
431720,383415,,2,3,153.681769,1.499335735,0.152575122,0.007436236
431720,383421,,2,3,148.979253,1.42074247,0.151218628,0.010336321
431720,383424,,2,3,3.289606963,0,0.000275611,0.00637684
431720,383427,,2,3,111.8470141,1.072606855,0.106928747,0.006752986
431720,383430,,2,3,27.14274581,0.25630247,0.026178394,0.006998535
431720,383466,,2,3,46.91356805,0.445040334,0.045458532,0.004006804
431720,383472,,2,3,46.91356334,0.445040304,0.045458531,0.004006803
431720,383481,,2,3,254.6736285,2.415933084,0.246774884,0.021751214
431720,383484,,2,3,174.2503782,1.653006846,0.168845973,0.014882411
431720,383487,,2,3,87.04282814,0.820941741,0.083908982,0.008131339
431720,383493,,2,3,214.2592715,2.020779686,0.206545186,0.020015604
431720,383496,,2,3,33.47807121,0.31574718,0.032272694,0.003127459
431720,383499,,2,3,107.129523,1.010389107,0.10327257,0.010007773
431720,383568,,2,3,27.49336644,0.266934707,0.026765984,0.001316441
431720,383574,,2,3,56.4611028,0.425819137,0.03340021,0.017048905
431720,383577,,2,3,306.6103753,2.815478349,0.270308032,0.035955879
431720,383583,,2,3,126.2038112,0.751747497,0.049383844,0.047156968
431720,383589,,2,3,461.4271133,4.101039576,0.373478598,0.052205962
431720,383595,,2,3,206.6984879,2.031202809,0.206456424,0.008078365
431720,383601,,2,3,93.3319004,0.917224198,0.093235951,0.003643044
431720,383607,,2,3,739.9865506,7.272265267,0.739227573,0.028883439
431720,383613,,2,3,119.9978122,1.179286205,0.11987474,0.004683801
431720,383619,,2,3,93.33162928,0.917222588,0.093235908,0.003642956
431720,383625,,2,3,286.6614483,2.817183794,0.286367437,0.011189077
431720,383631,,2,3,306.6610784,3.013731466,0.306346559,0.011969709
431720,383637,,2,3,126.6643449,1.244802038,0.126534446,0.004944007
431720,383646,,2,3,86.66509766,0.851706777,0.086576203,0.003382747
431720,383649,,2,3,93.33163578,0.917222639,0.09323591,0.003642956
431720,383658,,2,3,86.66509694,0.851706775,0.086576203,0.003382747
431720,383661,,2,3,33.33272662,0.327579511,0.033298539,0.001301056
431720,383667,,2,3,26.66615109,0.262063402,0.026638825,0.001040838
431720,383673,,2,3,59.99892744,0.589643229,0.059937373,0.002341907
431720,383679,,2,3,52.99770605,0.521575959,0.053189557,0.002047981
431720,383685,,2,3,13.4303996,0.131605448,0.013334397,0.000552772
431720,383691,,2,3,40.16216596,0.394055861,0.039983333,0.001615398
431720,383697,,2,3,26.71551643,0.262354528,0.02664643,0.001057235
431720,383703,,2,3,73.37930168,0.720953876,0.073264073,0.002878036
431720,383760,,2,3,170.8949739,1.337804315,0.102762358,0.03420021
431720,383763,,2,3,65.34132119,0.594112407,0.055094448,0.006169427
431720,383769,,2,3,151.6758606,1.470823433,0.147282426,0.007399169
431720,383787,,2,3,666.5933238,6.232480833,0.594853804,0.047684369
431720,383793,,2,3,624.4479394,6.19334205,0.628657731,0.017093013
431720,383799,,2,3,99.64593643,0.98829918,0.10031772,0.002727607
431720,383805,,2,3,126.2181934,1.251845691,0.132118623,0.007593154
431720,383814,,2,3,341.8261336,3.245364491,0.331465091,0.028811168
431720,383817,,2,3,658.9356309,5.404203381,0.45294408,0.115346515
431720,383823,,2,3,175.2731518,1.691764276,0.171513537,0.010653524
431720,383829,,2,3,487.4364492,4.725545455,0.481085588,0.027908217
431720,383844,,2,3,327.0547759,3.169891867,0.322802715,0.018870385
431720,383847,,2,3,73.72720922,0.699980602,0.075512644,0.008248574
431720,383862,,2,3,80.40849716,0.761615695,0.077808764,0.007036626
431720,383865,,2,3,234.5247119,2.221378678,0.226942217,0.02052347
431720,383877,,2,3,79.71675197,0.790639373,0.080254177,0.002182085
431720,383880,,2,3,86.35981906,0.856526014,0.086942026,0.002363927
431720,383883,,2,3,53.14449546,0.527092878,0.053502784,0.001454722
431720,383886,,2,3,30.84955242,0.277586027,0.026512452,0.003744277
431720,383889,,2,3,133.2906333,1.244472609,0.124383103,0.012711485
431720,383901,,2,3,268.3351754,2.546797595,0.260008466,0.022674938
431720,383904,,2,3,107.2397975,1.018154919,0.10434378,0.012278736
431720,383910,,2,3,316.632958,2.305144622,0.182606408,0.08335072
431720,383922,,2,3,100.5234369,0.966001197,0.0985121,0.006843835
431720,383925,,2,3,198.0746346,1.666841685,0.143878658,0.027974609
431720,383928,,2,3,175.8564627,1.390955581,0.110894014,0.032125561
431720,383931,,2,3,254.6594064,2.447203248,0.249563994,0.017337724
431720,383934,,2,3,207.748518,1.996402971,0.203591687,0.014143951
431720,383937,,2,3,248.6455243,2.433679126,0.238428836,0.007129693
431720,383940,,2,3,164.7208778,1.667686665,0.175751207,0.000699908
431720,383943,,2,3,207.7819603,1.996604237,0.20359697,0.014154691
431720,383946,,2,3,269.4780733,2.338280839,0.205864124,0.031960516
431720,383949,,2,3,67.20670635,0.645150563,0.065704909,0.004623949
431720,383952,,2,3,67.43335897,0.674517753,0.067568463,0.000798969
431720,383955,,2,3,82.37985079,0.784583805,0.079118852,0.00610698
431720,383958,,2,3,199.1017766,1.440668088,0.105363154,0.059665383
431720,383961,,2,3,32.95936971,0.332844462,0.033666134,0.000145073
431720,383964,,2,3,79.03645324,0.798441334,0.080788406,0.000326048
431720,383967,,2,3,388.8366247,2.95004019,0.245318616,0.089389436
431720,383970,,2,3,190.9334388,1.929150353,0.195227508,0.000764043
431720,383973,,2,3,73.71719052,0.708400904,0.076648065,0.01240429
431720,383982,,2,3,86.50939224,0.854346436,0.086779004,0.00283756
431720,383985,,2,3,132.7386707,1.319353935,0.133875864,0.003271794
431720,383988,,2,3,519.3664672,5.127868908,0.520719731,0.017133377
431720,383991,,2,3,99.55400047,0.989515433,0.100406898,0.002453845
431720,383994,,2,3,1054.238107,10.29708727,1.047358963,0.049817534
431720,383997,,2,3,136.6074826,1.334642169,0.134022529,0.005594764
431720,384000,,2,3,79.55718293,0.792267848,0.080365847,0.001774788
431720,384003,,2,3,321.8198173,2.925906809,0.280585247,0.035736268
431720,384006,,2,3,39.92741425,0.394313752,0.040051848,0.001309644
431720,384009,,2,3,195.241221,1.872518388,0.192136616,0.013585796
431720,384012,,2,3,73.20024806,0.722908474,0.073428386,0.002401012
431720,384015,,2,3,114.1960114,0.830623941,0.060071723,0.035825719
431720,384018,,2,3,144.8057506,1.159751766,0.094567369,0.027727806
431720,384021,,2,3,519.475902,5.128500559,0.520735854,0.017171509
431720,384024,,2,3,207.7595014,1.996086286,0.203561713,0.014201101
431720,384027,,2,3,145.1669508,1.411308289,0.140975957,0.006483005
431720,384033,,2,3,122.5745966,1.161434945,0.114147559,0.006661285
431720,384036,,2,3,86.81037522,0.86790038,0.087501406,0.001305497
431720,384042,,2,3,97.23305393,0.929868429,0.089190595,0.004634892
431720,384051,,2,3,26.9805781,0.268661129,0.026967514,0.000486653
431720,384054,,2,3,178.8163536,1.793684478,0.181491776,0.002244843
431720,384060,,2,3,46.2366781,0.464291498,0.047033319,0.000543274
431720,384066,,2,3,244.3840173,2.454053145,0.248603078,0.002868495
431720,384072,,2,3,128.3609679,1.245991172,0.12224338,0.00501157
431720,384075,,2,3,139.277258,1.390971264,0.140907203,0.002541228
431720,384078,,2,3,26.48339545,0.26467247,0.026831985,0.000469815
431720,384081,,2,3,74.06194103,0.738010422,0.074138658,0.001296027
431720,384090,,2,3,293.1141478,2.367310994,0.19149119,0.048806383
431720,384093,,2,3,62.72072687,0.582025226,0.058351542,0.006595813
431720,384105,,2,3,6.696779386,0.063058823,0.006444633,0.000639735
431720,384117,,2,3,60.3152898,0.579497234,0.05909827,0.004122227
431720,384126,,2,3,270.3657344,2.083871395,0.160293571,0.061766172
431720,384129,,2,3,29.28722464,0.306374217,0.04026619,0.000429659
431720,384138,,2,3,338.5134253,2.761609706,0.226420396,0.054507205
431720,384144,,2,3,177.2382438,1.264045744,0.095033963,0.043640703
431720,384318,,2,3,79.64403269,0.791617119,0.08095706,0.002311056
431720,384324,,2,3,278.9122418,2.771566137,0.281162941,0.006927571
431720,384330,,2,3,569.0826919,4.961492954,0.44074769,0.074656956
431720,384489,,2,3,33.50900402,0.317818629,0.032464225,0.002870703
431720,384498,,2,3,388.704448,3.686696108,0.376585014,0.033300151
431720,384507,,2,3,194.2341792,1.867879376,0.190458082,0.013068278
431720,384516,,2,3,100.3658818,0.97378499,0.09917383,0.005573149
431720,384522,,2,3,194.041831,1.88265781,0.191736256,0.010775106
431720,384528,,2,3,139.1105641,1.252295938,0.116265901,0.01483518
431720,384531,,2,3,395.062378,3.798434458,0.387306813,0.026715171
431720,384540,,2,3,147.48803,1.407606112,0.143674593,0.011390786
431720,384546,,2,3,73.7444848,0.703805888,0.07183737,0.005695544
431720,384549,,2,3,53.63244869,0.512106605,0.052267382,0.004107486
431720,384552,,2,3,215.0854827,2.050808909,0.209070878,0.016744784
431720,384555,,2,3,289.1156506,2.466295644,0.221237185,0.050131198
431720,384558,,2,3,139.333288,1.263219769,0.123690536,0.015394228
431720,384561,,2,3,189.8054023,1.780545879,0.17773336,0.016797557
431720,384564,,2,3,127.8457664,1.21904549,0.124205883,0.009910721
431720,384567,,2,3,174.3242355,1.664458361,0.169871829,0.013355555
431720,384570,,2,3,60.81014987,0.505183388,0.042390602,0.009990502
431720,384573,,2,3,161.0190431,1.219238503,0.090017783,0.035813768
431720,384576,,2,3,134.0794863,1.280404734,0.130681327,0.010247373
431720,384597,,2,3,88.72454315,0.854486631,0.086234419,0.005375074
431720,384600,,2,3,234.1928695,2.261560405,0.230459947,0.014501856
431720,384603,,2,3,180.6660737,1.744483124,0.177770703,0.011211481
431720,384606,,2,3,172.3391861,1.443320988,0.127012129,0.026222363
431720,384609,,2,3,234.1928689,2.261560361,0.230459944,0.014501861
431720,384612,,2,3,260.8699198,1.905119233,0.140484463,0.065422294
431720,384618,,2,3,86.84860078,0.843028055,0.101270364,0.004801555
431720,384624,,2,3,53.93602988,0.521822001,0.052959204,0.003099709
431720,384630,,2,3,313.0047557,2.510669476,0.207748777,0.057346163
431720,384636,,2,3,313.0836854,3.041786876,0.321222352,0.017149713
431720,384642,,2,3,73.72463147,0.714854584,0.072747548,0.004125384
431720,384648,,2,3,194.5982452,1.785388885,0.169664866,0.018146404
431720,384654,,2,3,179.8339477,1.250427096,0.085446498,0.048711886
431720,384660,,2,3,98.8263734,0.771871143,0.069877549,0.019917113
431720,384666,,2,3,142.906299,0.931195774,0.060048847,0.045691814
431720,384669,,2,3,53.52843499,0.519351709,0.071754403,0.003042182
431720,384678,,2,3,86.9837644,0.843946993,0.085950653,0.004830063
431720,384684,,2,3,128.4503835,1.241458069,0.125835489,0.007472335
431720,384690,,2,3,117.9650072,1.053321098,0.096453813,0.013069894
431720,384699,,2,3,103.3208305,0.964672906,0.097268537,0.010318046
431720,384702,,2,3,140.5122328,1.363298976,0.138843362,0.007802408
431720,384783,,2,3,86.98502803,0.843954653,0.085950859,0.004830457
431720,384786,,2,3,134.4234759,1.266082227,0.129170756,0.012674843
431720,384789,,2,3,93.74778746,0.884147755,0.090364983,0.008759845
431720,384792,,2,3,487.6306619,4.234159757,0.385759079,0.06461632
431720,384795,,2,3,397.4506657,3.724925172,0.380471435,0.03925696
431720,384798,,2,3,111.0247485,0.986878414,0.101992305,0.01262185
431720,384801,,2,3,180.7813705,1.705033524,0.174272518,0.016888202
431720,384807,,2,3,287.9108453,2.71542237,0.277545084,0.026895955
431720,384813,,2,3,167.3901084,1.578734444,0.161363435,0.015637208
431720,384822,,2,3,66.48908523,0.658045905,0.066817483,0.001999078
431720,384825,,2,3,66.95602205,0.63149365,0.064545371,0.006254876
431720,384831,,2,3,294.6064879,2.778572,0.283999629,0.027521453
431720,384837,,2,3,301.3021041,2.841721455,0.290454169,0.028146944
431720,384846,,2,3,100.2273185,0.977828114,0.099505526,0.004849745
431720,384852,,2,3,367.4998016,3.585367467,0.364853531,0.017782293
431720,384858,,2,3,764.8406014,7.146466066,0.694088925,0.061011763
431720,384861,,2,3,81.45669084,0.764609309,0.074238769,0.006117521
431720,384864,,2,3,234.601968,2.192520028,0.214291899,0.01951573
431720,384867,,2,3,105.8721217,0.873799456,0.077435932,0.017255319
431720,384870,,2,3,282.7930007,2.078094595,0.148267412,0.069651986
431720,384873,,2,3,280.6383556,2.737929944,0.278615773,0.013579876
431720,384879,,2,3,240.92103,2.336730601,0.237978304,0.013474528
431720,384882,,2,3,66.83040906,0.651958752,0.066338975,0.003237039
431720,384885,,2,3,66.91485035,0.649046787,0.066103939,0.00374034
431720,384888,,2,3,187.1703874,1.824528485,0.185678023,0.009410606
431720,384891,,2,3,194.0527744,1.882233951,0.191701377,0.010846889
431720,384894,,2,3,133.6361379,1.30376901,0.132673983,0.006466247
431720,384897,,2,3,133.8294691,1.298092192,0.132207841,0.007480604
431720,384900,,2,3,100.2272341,0.97782761,0.099505513,0.004849718
431720,384903,,2,3,324.9382736,2.484949918,0.193401326,0.072214053
431720,384909,,2,3,122.2332349,1.17549616,0.119002364,0.00779682
431720,384915,,2,3,113.8751969,1.100739459,0.11213953,0.006866081
431720,384921,,2,3,127.2228383,1.22993969,0.125324468,0.007658199
431720,384927,,2,3,133.9172253,1.294663993,0.131920244,0.00806077
431720,384933,,2,3,60.26273394,0.582598689,0.059364107,0.003627341
431720,384939,,2,3,87.04616941,0.841531391,0.085748151,0.005239498
431720,384945,,2,3,40.17513927,0.388399008,0.039576067,0.002418225
431720,384954,,2,3,133.9171915,1.294663797,0.131920239,0.008060758
431720,384960,,2,3,180.7882292,1.747796255,0.178092326,0.01088203
431720,384966,,2,3,66.95864541,0.64733219,0.065960127,0.004030396
431720,384972,,2,3,53.56681099,0.517865092,0.052768083,0.003224287
431720,384978,,2,3,133.9171897,1.29466378,0.131920238,0.008060758
431720,384984,,2,3,46.87102124,0.453132355,0.046172084,0.002821267
431720,384990,,2,3,127.2213284,1.229930587,0.125324227,0.007657719
431720,384996,,2,3,301.3136737,2.912993501,0.296820537,0.018136703
431720,385002,,2,3,147.3089139,1.4241302,0.145112264,0.008866834
431720,385008,,2,3,274.5424722,2.654134634,0.270438456,0.016528426
431720,385014,,2,3,107.4273272,1.037503271,0.105583369,0.006541616
431720,385020,,2,3,156.6764557,1.468167898,0.145991978,0.013758744
431720,385023,,2,3,661.6677352,4.87787915,0.375730562,0.16315799
431720,385026,,2,3,180.9247755,1.740162731,0.177439644,0.012108104
431720,385029,,2,3,204.7524245,1.940877395,0.196441839,0.016769446
431720,385032,,2,3,147.424645,1.417582763,0.144552115,0.009916918
431720,385035,,2,3,320.5715604,2.965180052,0.293429364,0.031502797
431720,385038,,2,3,187.6316543,1.804198069,0.183975473,0.012621611
431720,385041,,2,3,375.9711136,3.585307286,0.36569989,0.029310566
431720,385044,,2,3,147.4244459,1.417581563,0.144552084,0.009916854
431720,385047,,2,3,163.340979,1.561603188,0.16563476,0.011622327
431720,385050,,2,3,244.7618138,2.328203377,0.235988715,0.01914042
431720,385053,,2,3,245.2117332,2.16101529,0.197641054,0.031255918
431720,385056,,2,3,556.8222052,5.142434265,0.509285057,0.055122887
431720,385059,,2,3,162.6246176,1.557834096,0.158024048,0.011316475
431720,385062,,2,3,335.8038389,3.225536215,0.332126433,0.025339133
431720,385065,,2,3,328.3795881,3.160603231,0.326572296,0.021660081
431720,385068,,2,3,262.5062556,2.504731599,0.255111814,0.020095258
431720,385071,,2,3,166.6842615,1.396889411,0.128375785,0.026639177
431720,385074,,2,3,418.0461184,3.779261933,0.366331729,0.0476213
431720,385077,,2,3,111.2962112,1.031147177,0.1002644,0.010242835
431720,385080,,2,3,325.8739721,2.919001848,0.279010109,0.03892823
431720,385170,,2,3,134.0388423,1.271544269,0.129881532,0.011448037
431720,385218,,2,3,280.4769719,2.747378375,0.275363433,0.010379673
431720,385221,,2,3,60.30655039,0.571212834,0.0583566,0.005277528
431720,385224,,2,3,308.2325589,2.919526758,0.298266928,0.026973727
431720,385227,,2,3,273.7623075,2.096561586,0.156382219,0.05821927
431720,385230,,2,3,313.0117209,2.832523682,0.265411471,0.032716797
431720,385233,,2,3,142.3439923,1.185542438,0.099396438,0.022691723
431720,385236,,2,3,134.198672,1.278952847,0.126979046,0.008888153
431720,385239,,2,3,343.2991236,2.524805568,0.181365741,0.08459209
431720,385242,,2,3,199.366814,1.975561782,0.200558707,0.005684721
431720,385245,,2,3,160.8169595,1.523231186,0.155617523,0.01407324
431720,385248,,2,3,221.1233191,2.094442869,0.213974094,0.019350706
431720,385251,,2,3,132.9115223,1.317043051,0.133705854,0.003789915
431720,385254,,2,3,154.1162522,1.459763203,0.149133458,0.013486857
431720,385257,,2,3,99.68739687,0.987804629,0.100279987,0.00284365
431720,385260,,2,3,139.7125846,1.383820228,0.14041586,0.004029656
431720,385263,,2,3,120.6127194,1.142423381,0.116713142,0.010554931
431720,385266,,2,3,154.1162537,1.459763225,0.14913346,0.013486855
431720,385269,,2,3,80.84541738,0.796756642,0.080397968,0.002629422
431720,385272,,2,3,93.80989292,0.888551524,0.090776889,0.00820939
431720,385275,,2,3,214.4846661,1.892775144,0.168417584,0.024129468
431720,385278,,2,3,159.9887564,1.37657957,0.12269747,0.023585493
431720,385281,,2,3,77.57168711,0.608424344,0.049987398,0.016536771
